0,128
1,128
2,128
3,127
4,127
5,127
6,127
7,127
8,127
9,127
10,127
11,127
12,127
13,127
14,127
15,127
16,127
17,127
18,126
19,126
20,126
21,126
22,126
23,127
24,127
25,126
26,125
27,126
28,125
29,126
30,125
31,126
32,125
33,125
34,125
35,126
36,126
37,126
38,126
39,126
40,127
41,127
42,126
43,126
44,126
45,126
46,126
47,126
48,126
49,126
50,127
51,127
52,127
53,125
54,127
55,127
56,127
57,127
58,127
59,126
60,126
61,126
62,126
63,126
64,126
65,126
66,125
67,125
68,124
69,124
70,124
71,123
72,124
73,124
74,124
75,124
76,124
77,124
78,124
79,124
80,124
81,124
82,124
83,124
84,124
85,124
86,124
87,124
88,125
89,124
90,124
91,124
92,124
93,124
94,124
95,124
96,125
97,125
98,125
99,125
100,125
101,125
102,125
103,125
104,125
105,125
106,126
107,126
108,125
109,125
110,125
111,125
112,124
113,124
114,124
115,124
116,124
117,124
118,124
119,124
120,124
121,124
122,124
123,124
124,124
125,124
126,124
127,124
128,124
129,124
130,124
131,124
132,124
133,124
134,124
135,124
136,124
137,124
138,124
139,124
140,124
141,124
142,124
143,124
144,124
145,124
146,124
147,124
148,124
149,124
150,124
151,124
152,124
153,124
154,124
155,124
156,124
157,124
158,124
159,124
160,124
161,124
162,124
163,124
164,124
165,124
166,124
167,124
168,124
169,124
170,124
171,124
172,124
173,124
174,124
175,124
176,124
177,124
178,124
179,124
180,124
181,124
182,124
183,124
184,124
185,124
186,125
187,124
188,124
189,124
190,124
191,124
192,125
193,125
194,125
195,125
196,125
197,125
198,125
199,125
200,125
201,125
202,125
203,125
204,125
205,125
206,125
207,125
208,125
209,125
210,125
211,125
212,125
213,125
214,125
215,125
216,125
217,125
218,125
219,125
220,126
221,125
222,125
223,125
224,125
225,125
226,126
227,125
228,125
229,125
230,126
231,126
232,126
233,126
234,126
235,126
236,126
237,126
238,126
239,126
240,126
241,126
242,126
243,126
244,127
245,127
246,127
247,127
248,127
249,127
250,127
251,127
252,128
253,128
254,128
255,128
256,129
257,129
258,128
259,128
260,129
261,129
262,129
263,129
264,129
265,129
266,129
267,129
268,129
269,129
270,129
271,129
272,129
273,129
274,129
275,129
276,129
277,129
278,129
279,129
280,129
281,129
282,129
283,130
284,131
285,131
286,131
287,131
288,131
289,132
290,132
291,132
292,132
293,132
294,133
295,133
296,133
297,133
298,133
299,132
300,132
301,132
302,133
303,133
304,133
305,133
306,133
307,133
308,133
309,133
310,133
311,133
312,134
313,134
314,134
315,134
316,133
317,133
318,133
319,134
320,134
321,134
322,134
323,134
324,134
325,134
326,135
327,135
328,135
329,135
330,135
331,135
332,135
333,135
334,135
335,135
336,134
337,134
338,134
339,134
340,134
341,135
342,135
343,135
344,135
345,135
346,135
347,135
348,135
349,135
350,134
351,134
352,134
353,134
354,134
355,134
356,134
357,134
358,134
359,134
360,134
361,134
362,134
363,134
364,134
365,134
366,134
367,134
368,134
369,134
370,135
371,135
372,135
373,136
374,136
375,136
376,136
377,136
378,136
379,136
380,136
381,136
382,137
383,137
384,137
385,137
386,137
387,138
388,138
389,138
390,138
391,138
392,138
393,138
394,139
395,139
396,140
397,141
398,140
399,140
400,141
401,140
402,141
403,141
404,142
405,144
406,143
407,143
408,142
409,141
410,141
411,141
412,142
413,142
414,142
415,142
416,142
417,142
418,142
419,142
420,142
421,142
422,143
423,142
424,142
425,142
426,143
427,144
428,144
429,144
430,144
431,144
432,144
433,144
434,144
435,144
436,144
437,145
438,145
439,144
440,144
441,143
442,143
443,144
444,144
445,144
446,144
447,144
448,142
449,143
450,145
451,145
452,145
453,145
454,145
455,145
456,145
457,145
458,146
459,146
460,146
461,146
462,146
463,146
464,146
465,146
466,146
467,146
468,146
469,146
470,146
471,146
472,146
473,146
474,116
475,117
476,146
477,146
478,118
479,118
480,146
481,145
482,145
483,145
484,145
485,145
486,145
487,144
488,145
489,145
490,146
491,146
492,145
493,114
494,114
495,146
496,147
497,147
498,146
499,146
500,146
501,145
502,147
503,147
504,147
505,147
506,123
507,123
508,123
509,123
510,123
511,123
512,148
513,117
514,118
515,115
516,115
517,115
518,115
519,115
520,114
521,114
522,109
523,109
524,109
525,109
526,109
527,109
528,109
529,109
530,109
531,111
532,111
533,111
534,112
535,112
536,112
537,112
538,113
539,113
540,113
541,114
542,57
543,57
544,57
545,57
546,57
547,57
548,57
549,57
550,57
551,57
552,57
553,57
554,57
555,57
556,56
557,56
558,56
559,56
560,56
561,56
562,56
563,56
564,56
565,57
566,57
567,57
568,57
569,57
570,57
571,57
572,56
573,56
574,56
575,57
576,57
577,56
578,56
579,56
580,55
581,55
582,55
583,55
584,55
585,55
586,55
587,55
588,55
589,55
590,55
591,55
592,55
593,55
594,55
595,55
596,56
597,56
598,56
599,56
600,56
601,56
602,55
603,55
604,56
605,56
606,56
607,56
608,55
609,55
610,55
611,55
612,55
613,55
614,55
615,55
616,55
617,55
618,55
619,55
620,55
621,55
622,55
623,56
624,56
625,56
626,56
627,56
628,56
629,58
630,58
631,58
632,58
633,58
634,58
635,57
636,156
637,155
638,155
639,155
640,154
641,154
642,155
643,155
644,155
645,154
646,155
647,154
648,154
649,154
650,154
651,154
652,154
653,154
654,154
655,154
656,154
657,154
658,154
659,154
660,154
661,154
662,155
663,155
664,155
665,155
666,155
667,155
668,155
669,155
670,155
671,156
672,157
673,157
674,157
675,157
676,157
677,158
678,158
679,58
680,58
681,58
682,58
683,58
684,58
685,58
686,58
687,158
688,157
689,157
690,156
691,156
692,157
693,157
694,158
695,58
696,57
697,58
698,58
699,57
700,58
701,57
702,57
703,58
704,58
705,58
706,57
707,57
708,57
709,57
710,58
711,58
712,58
713,58
714,58
715,57
716,58
717,58
718,58
719,58
720,58
721,159
722,159
723,58
724,58
725,58
726,57
727,57
728,58
729,57
730,58
731,57
732,57
733,57
734,58
735,58
736,58
737,58
738,58
739,57
740,57
741,57
742,57
743,57
744,57
745,57
746,57
747,57
748,57
749,57
750,57
751,57
752,57
753,57
754,57
755,57
756,57
757,57
758,57
759,57
760,58
761,58
762,57
763,56
764,57
765,57
766,57
767,57
768,57
769,57
770,57
771,57
772,57
773,57
774,57
775,57
776,56
777,56
778,57
779,57
780,57
781,57
782,58
783,58
784,57
785,57
786,57
787,58
788,58
789,58
790,57
791,57
792,58
793,58
794,166
795,57
796,57
797,57
798,57
799,57
800,58
801,58
802,58
803,58
804,58
805,58
806,58
807,58
808,58
809,57
810,58
811,58
812,168
813,58
814,58
815,58
816,58
817,58
818,58
819,58
820,58
821,58
822,58
823,171
824,171
825,58
826,58
827,171
828,171
829,171
830,58
831,171
832,172
833,172
834,58
835,172
836,172
837,172
838,172
839,172
840,172
841,172
842,171
843,172
844,173
845,172
846,172
847,173
848,173
849,173
850,173
851,173
852,173
853,174
854,174
855,174
856,174
857,174
858,174
859,174
860,174
861,174
862,175
863,175
864,175
865,175
866,175
867,175
868,174
869,175
870,174
871,175
872,175
873,174
874,174
875,175
876,175
877,175
878,176
879,176
880,176
881,177
882,177
883,177
884,177
885,177
886,178
887,177
888,177
889,177
890,178
891,178
892,179
893,180
894,179
895,180
896,181
897,181
898,181
899,181
900,181
901,181
902,181
903,181
904,181
905,181
906,182
907,182
908,181
909,181
910,181
911,181
912,181
913,181
914,181
915,182
916,182
917,182
918,182
919,183
920,183
921,183
922,183
923,184
924,184
925,183
926,184
927,184
928,185
929,185
930,185
931,186
932,186
933,185
934,185
935,185
936,185
937,185
938,186
939,186
940,186
941,186
942,186
943,188
944,188
945,188
946,188
947,189
948,189
949,190
950,190
951,189
952,189
953,189
954,189
955,189
956,190
957,190
958,190
959,191
960,191
961,191
962,191
963,191
964,192
965,193
966,193
967,193
968,193
969,193
970,194
971,194
972,194
973,195
974,194
975,195
976,195
977,194
978,195
979,195
980,196
