79,401
81,401
82,401
126,402
155,401
672,1073
902,404
910,403
911,403
912,403
913,403
914,403
915,403
916,403
917,403
918,403
919,403
920,402
921,402
922,402
923,403
929,402
930,402
931,402
932,402
933,402
934,402
935,402
936,401
937,401
938,401
939,401
940,401
944,402
947,402
948,402
950,403
951,403
952,403
953,402
954,402
969,401
970,401
971,402
972,403
973,402
974,403
975,403
976,402
977,402
978,401
979,401
980,401
981,401
982,401
983,401
984,402
985,402
986,402
987,401
988,402
989,402
990,401
991,401
992,402
993,402
994,402
995,402
996,402
997,402
998,402
999,402
1000,402
1001,402
1002,402
1003,402
1004,402
1005,402
1006,402
1007,403
1009,402
1010,402
1012,402
1013,402
1016,402
1017,402
1018,402
1019,402
1020,402
1021,803
1022,803
1023,403
1024,401
1025,402
1026,401
1027,401
1028,803
1029,403
1030,402
1031,401
1032,401
1033,402
1034,403
1035,402
1036,401
1037,401
1038,802
1039,802
1040,802
1041,801
1042,801
1043,801
1044,802
1045,802
1048,802
1049,802
1050,802
1051,801
1052,802
1053,803
1054,802
1055,802
1056,802
1057,802
1058,767
1059,767
1060,769
1061,769
1062,768
1063,770
1064,771
1065,771
1066,766
1067,759
1068,759
1069,759
1070,759
1071,757
1072,757
1073,754
1074,751
1075,751
1076,750
1077,750
1078,749
1079,749
1080,747
1081,748
1082,751
1083,750
1084,745
1085,744
1086,743
1087,745
1088,743
1089,741
1090,740
1091,740
1092,728
1093,727
1094,726
1095,725
1096,726
1097,726
1098,726
1099,726
1100,727
1101,726
1102,726
1103,726
1104,722
1105,721
1106,721
1107,721
1108,720
1109,721
1110,721
1111,721
1112,721
1113,721
1114,721
1115,721
1116,720
1117,720
1118,720
1119,720
1120,719
1121,719
1122,720
1123,720
1124,720
1125,719
1126,718
1127,718
1128,718
1129,719
1130,720
1131,720
1132,720
1133,720
1134,720
1135,720
1136,720
1137,718
1138,719
1139,719
1140,720
1141,720
1142,720
1143,720
1144,716
1145,717
1146,719
1147,719
1148,718
1149,713
1150,717
1151,721
1152,708
1153,716
1154,708
1155,708
1156,709
1157,716
1158,722
1159,722
1160,709
1161,710
1162,723
1163,720
1164,720
1165,720
1166,709
1167,709
1168,709
1169,714
1170,714
1171,711
1172,707
1173,707
1174,706
1175,707
1176,706
1177,706
1178,400
1179,400
1180,707
1181,707
1182,706
1183,705
1184,705
1185,705
1186,705
1187,400
1188,401
1189,706
1190,704
1191,704
1192,704
1193,704
1194,704
1195,703
1196,703
1197,703
1198,703
1199,702
1200,702
1201,703
1202,703
1203,702
1204,702
1205,702
1206,703
1207,703
1208,702
1209,703
1210,703
1211,702
1212,702
1213,702
1214,702
1215,702
1216,702
1217,701
1218,700
1219,700
1220,672
1221,672
1222,672
1223,672
1224,631
1225,631
1226,220
1227,698
1228,621
1229,622
1230,697
1231,697
1232,697
1233,697
1234,697
1235,697
1236,697
1237,697
1238,615
1239,615
1240,694
1241,694
1242,619
1243,694
1244,693
1245,626
1246,693
1247,694
1248,609
1249,609
1250,692
1251,660
1252,691
1253,691
1254,691
1255,689
1256,689
1257,689
1258,689
1259,691
1260,690
1261,689
1262,689
1263,689
1264,689
1265,689
1266,687
1267,688
1268,685
1269,685
1270,686
1271,686
1272,686
1273,686
1274,686
1275,686
1276,685
1277,685
1278,685
1279,685
1280,672
1281,671
1282,671
1283,671
1284,674
1285,674
1286,674
1287,675
1288,683
1289,683
1290,683
1291,672
1292,682
1293,682
1294,682
1295,682
1296,680
1297,680
1298,681
1299,682
1300,682
1301,682
1302,682
1303,682
1304,682
1305,682
1306,681
1307,681
1308,681
1309,637
1310,636
1311,636
1312,637
1313,801
1322,802
1323,801
1336,802
1337,802
1338,802
1339,802
