73,270
74,269
75,269
76,269
77,268
78,268
79,268
80,268
81,268
82,267
83,267
84,267
85,267
86,267
87,267
88,267
89,267
90,267
91,268
92,267
93,267
94,267
95,267
96,267
97,267
98,267
99,267
100,266
101,266
102,266
103,266
104,266
105,266
106,266
107,266
108,266
109,266
110,266
111,266
112,266
113,266
114,266
115,265
116,265
117,265
118,265
119,265
120,265
121,265
122,265
123,264
124,264
125,264
126,263
127,264
128,264
129,264
130,264
131,264
132,264
133,264
134,263
135,263
136,263
137,263
138,263
139,263
140,263
141,263
142,263
143,263
144,263
145,263
146,263
147,263
148,263
149,263
150,263
151,263
152,263
153,263
154,263
155,262
156,262
157,262
158,262
159,263
160,263
161,263
162,263
163,263
164,263
165,263
166,263
167,263
168,263
169,263
170,263
171,263
172,263
173,263
174,263
175,263
176,263
177,263
178,263
179,263
180,263
181,263
182,263
183,263
184,263
185,264
186,264
187,264
188,264
189,264
190,264
191,264
192,264
193,264
194,264
195,264
196,264
197,264
198,264
199,264
200,264
201,264
202,265
203,265
204,265
205,264
206,264
207,264
208,264
209,266
210,266
211,266
212,266
213,266
214,266
215,267
216,266
217,266
218,266
219,266
220,266
221,266
222,266
223,266
224,266
225,266
226,266
227,266
228,266
229,266
230,266
231,266
232,267
233,267
234,267
235,267
236,267
237,267
238,267
239,268
240,268
241,267
242,268
243,268
244,268
245,268
246,268
247,268
248,268
249,268
250,268
251,272
252,289
253,289
254,289
255,289
256,289
257,289
258,289
259,283
260,284
261,306
262,306
263,306
264,300
265,300
266,300
267,307
268,306
269,306
270,289
271,289
272,270
273,271
274,271
275,271
276,270
277,270
278,270
279,271
280,271
281,271
282,271
283,271
284,271
285,271
286,271
287,271
288,271
289,273
290,273
291,271
292,271
293,270
294,270
295,270
296,271
297,272
298,272
299,271
300,271
301,271
302,271
303,272
304,271
305,270
306,270
307,270
308,269
309,270
310,269
311,270
312,270
313,270
314,270
315,271
316,271
317,271
318,271
319,270
320,270
321,269
322,270
323,271
324,271
325,271
326,270
327,270
328,270
329,270
330,270
331,269
332,268
333,268
334,225
335,224
336,224
337,224
338,224
339,224
340,225
341,225
342,225
343,225
344,225
345,224
346,224
347,224
348,224
349,225
350,224
351,224
352,224
353,225
354,264
355,263
356,263
357,263
358,263
359,263
360,263
361,263
362,263
363,263
364,263
365,263
366,263
367,263
368,263
369,263
370,263
371,263
372,263
373,263
374,263
375,263
376,263
377,263
378,263
379,263
380,262
381,262
382,262
383,262
384,263
385,263
386,263
387,263
388,263
389,263
390,263
391,262
392,263
393,263
394,263
395,263
396,263
397,263
398,263
399,263
400,263
401,263
402,263
403,263
404,263
405,263
406,263
407,263
408,263
409,263
410,263
411,263
412,263
413,263
414,263
415,263
416,263
417,263
418,263
419,263
420,263
421,263
422,263
423,263
424,263
425,263
426,263
427,263
428,263
429,263
430,263
431,264
432,263
433,263
434,264
435,264
436,264
437,264
438,264
439,264
440,264
441,264
442,264
443,264
444,264
445,264
446,263
447,263
448,263
449,263
450,263
451,263
452,263
453,263
454,263
455,263
456,264
457,264
458,264
459,264
460,264
461,264
462,264
463,265
464,265
465,265
466,265
467,265
468,265
469,265
470,264
471,264
472,264
473,265
474,265
475,265
476,265
477,265
478,265
479,265
480,265
481,266
482,266
483,266
484,266
485,266
486,267
487,267
488,267
489,267
490,267
491,267
492,267
493,268
494,268
495,268
496,268
497,268
498,269
499,269
500,269
501,269
502,270
503,270
504,270
505,270
506,270
507,270
508,270
509,270
510,270
511,271
512,270
513,271
514,271
515,271
516,271
517,271
518,271
519,271
520,272
521,272
522,272
523,272
524,272
525,273
526,273
527,273
528,273
529,274
530,274
531,274
532,274
533,274
534,274
535,274
536,275
537,275
538,275
539,276
540,276
541,294
542,294
543,294
544,277
545,296
546,298
547,298
548,299
549,300
550,300
551,300
552,300
553,300
554,300
555,300
556,300
557,300
558,300
559,301
560,301
561,309
562,316
563,320
564,368
565,367
566,367
567,367
568,300
569,300
570,301
571,374
572,374
